Sample	num_bias_bins	mapping_type	num_targets	serialized_eq_classes	opt_type	salmon_version	index_name_hash512	gc_bias_correct	num_bootstraps	index_seq_hash	frag_dist_length	num_libraries	eq_class_properties	num_mapped	call	samp_type	start_time	num_processed	library_types	index_name_hash	percent_mapped	seq_bias_correct	end_time	index_seq_hash512	quant_errors	length_classes
salmon_output_SRR5385247	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:31:45 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:31:47 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385248	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:31:49 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:31:51 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385249	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:31:54 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:31:56 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385250	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:31:58 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:32:00 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385251	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:32:02 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:32:04 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385252	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:32:06 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:32:08 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385255	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:32:10 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:32:12 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
salmon_output_SRR5385256	0	mapping	98891	False	none	0.11.2	48b939b47e018ad6bb16cfd93b142aa1077fd2bf4b6307f61b4eb38032b19f100e4f83b35e7f8fa765f90c000a6d11adeef88c14b1543a0fb945dc75db514b3f	False	0	4e0ae20c510e23258ea8e6675dccbb53767d21cee7f69ee7c6e7b19727c06d7e	0	1	[]	0	quant	none	Mon Nov 26 01:32:15 2018	100000	[u'U']	68a97ac732e2a15e10be52f51e302868152bce1ecd33547a5e5e27019d247dd4	0.0	False	Mon Nov 26 01:32:16 2018	d1edf87993436b392bfff999af2fbded827dfe0f678ea04e9f33e1f51215428c3819f16b6064becfa305c3a5c31ebd8e91fd21deb2b74ad2e78372869b30b1c1	[u'insufficient_assigned_fragments']	[101, 175, 312, 555, 35991]
